"Country" "Lat" "Long" "Population" "pop.rel.max.num" "Day 1" "Day 2" "Day 3" "Day 4" "Day 5" "Day 6" "Day 7" "Day 8" "Day 9" "Day 10" "Day 11" "Day 12" "Day 13" "Day 14" "Day 15" "Day 16" "Day 17" "Day 18" "Day 19" "Day 20" "Day 21" "Day 22" "Day 23" "Day 24" "Day 25" "Day 26" "Day 27" "Day 28" "Day 29" "Day 30" "Day 31" "Day 32" "Day 33" "Day 34" "Day 35" "Day 36" "Day 37" "Day 38" "Day 39" "Day 40" "Day 41" "Day 42" "Day 43" "Day 44" "Day 45" "Day 46" "Day 47" "Day 48" "Day 49" "Day 50" "Day 51" "Day 52" "Day 53" "Day 54" "Day 55" "Day 56" "Day 57" "Day 58" "Day 59" "Day 60" "Day 61" "Day 62" "Day 63" "Day 64" "Day 65" "Day 66" "Day 67" "Day 68" "Day 69" "Day 70" "Day 71" "Day 72" "Day 73" "Day 74" "Day 75" "Day 76" "Day 77" "Day 78" "Day 79" "Day 80" "Day 81" "Day 82" "Day 83" "Day 84" "Day 85" "Day 86" "Day 87" "Day 88" "Day 89" "Day 90" "Day 91" "Day 92" "Day 93" "Day 94" "Day 95" "Day 96" "Day 97" "Day 98" "Day 99" "Day 100" "Day 101" "Day 102" "Day 103" "Day 104" "Day 105" "Day 106" "Day 107" "Day 108" "Day 109" "Day 110" "Day 111" "Day 112" "Day 113" "Day 114" "Day 115" "Day 116" "Day 117" "Day 118" "Day 119" "Day 120" "Day 121" "Day 122" "Day 123" "Day 124" "Day 125" "Day 126" "Day 127" "Day 128" "Day 129" "Day 130" "Day 131" "Day 132" "Day 133" "Day 134" "Day 135" "Day 136" "Day 137" "Day 138" "Day 139" "Day 140" "Day 141" "Day 142" "Day 143" "Day 144" "Day 145" "Day 146" "Day 147" "Day 148" "Day 149" "Day 150" "Day 151" "Day 152" "Day 153" "Day 154" "Day 155" "Day 156" "Day 157" "Day 158" "Day 159" "Day 160" "Day 161" "Day 162" "Day 163" "Day 164" "Day 165"
"Afghanistan" 33.93911 67.709953 38951817 0.000990249055647391 0.00048147434852817 0.000370364883483208 0.000566658271729308 0.000662953141434942 0.000633323950756285 0.000699989629783262 0.000848135583176546 0.000729618820461919 0.000922208559873187 0.00076665530881024 0.000781469904149568 0.000888875720359698 0.000948134101717012 0.000955541399386676 0.00110368735277996 0.00107776181093613 0.00125924060384291 0.00131849898520022 0.00142590480141035 0.00139997925956652 0.00144071939674968 0.00133701722937438 0.00139997925956652 0.00145183034325417 0.00162590183849128 0.00164812373150027 0.001962933882461 0.00198145212663516 0.00250737026118132 0.00272588554243641 0.00282588406097687 0.00330365476067021 0.00364439045347476 0.00372587072784107 0.00434438008325803 0.004411045762285 0.00517029377342558 0.00538140175701101 0.00515547917808625 0.00534436526866269 0.00579250677767737 0.00628879572154487 0.00664064236085391 0.00644064532377298 0.00679249196308203 0.00768877498111139 0.00842580109924297 0.00877394408971719 0.00837765366439016 0.0088332024710745 0.00996281536569829 0.0108109509488748 0.011247981511385 0.0117146412645739 0.0133183212100561 0.0145108961348721 0.0151886638716463 0.0154738448319284 0.0159664301269611 0.0161479089198679 0.0164553117731589 0.0167664182752848 0.0171219685634287 0.0169516007170264 0.0173256692493445 0.0178182545443771 0.0185849098531874 0.0196663753129583 0.018614539043866 0.0190256440645324 0.0191367535295773 0.0183330617324188 0.0180552880698064 0.0179108457652479 0.0169516007170264 0.0168553058473208 0.0163849424452971 0.0170738211285759 0.0179664004977704 0.0175256662864254 0.0171923378912905 0.0160442067524926 0.0160071702641442 0.0150627398112621 0.0134442452704404 0.0117442704552525 0.0102442926771455 0.00978874387046118 0.00952948845202293 0.00811839824595191 0.00790358661353165 0.00770729322528555 0.00754062902771811 0.00813321284129124 0.00684063939793485 0.00693693426764048 0.00761470200441475 0.00734803928830684 0.00722952252559221 0.00691471237463149 0.00651101465163479 0.0069850817024933 0.00692582332113598 0.00627398112620554 0.00555547325224811 0.00468511577606258 0.0050221478200323 0.00518510836876491 0.00430363994607487 0.0038332765440512 0.00346291166056799 0.00379253640686805 0.00396660790210515 0.00324069273047807 0.00271477459593191 0.00317773070028592 0.00278514392379372 0.00272218189360158 0.00252588850535548 0.00272958919127124 0.00278884757262855 0.00275551473311506 0.0022740403845869 0.00257033229137346 0.00249625931467682 0.00204811780566214 0.00179256603605873 0.00153331061762048 0.00132590628286988 0.00131109168753056 0.00125924060384291 0.00127405519918223 0.00127405519918223 0.00153701426645531 0.00180367698256322 0.00191108279877335 0.00195552658479134 0.00154071791529014 0.00184071347091154 0.00200737766847899 0.00161849454082162 0.00122220411549459 0.000940726804047347 0.00159997629664746 0.00171478941052725 0.00148886683160249 0.00149257048043733 0.00168516021984859 0.00174441860120591 0.00190367550110369 0.00101109613190916 0.000911097613368691 0.000703693278618095 0.000603694760077628 0.00041110502066636 0.000466659753188842 0.00048147434852817 0.0005888801647383 0.000607398408912461 0.000670360439104606 0.00087406112502037 0.00121850046665975 0.00119998222248559 0.00111479829928446 0.00105183626909231
"Albania" 41.1533 20.1683 2877676 0.00342081596399317 0.00076914146398096 0.000986823010390666 0.00126255296917629 0.00159633134033784 0.00168340395890172 0.00175596447437163 0.00178498868055959 0.00172694026818367 0.00174145237127765 0.00163986764961978 0.00149474661867998 0.00171242816508968 0.00197364602078133 0.00216230336100308 0.00223486387647298 0.00203169443315725 0.00204620653625123 0.00191559760840541 0.0016253555465258 0.00145121030939804 0.00123352876298833 0.00130608927845823 0.00133511348464619 0.00136413769083416 0.00158181923724386 0.00178498868055959 0.00166889185580774 0.00168340395890172 0.0016979160619957 0.00194462181459337 0.00203169443315725 0.00210425494862715 0.00201718233006327 0.00237998490741278 0.00237998490741278 0.00220583967028502 0.00204620653625123 0.00191559760840541 0.00159633134033784 0.00150925872177396 0.00111743193823649 0.00100133511348465 0.000972310907296685 0.00101584721657863 0.000957798804202705 0.00100133511348465 0.000986823010390666 0.000972310907296685 0.00105938352586057 0.00100133511348465 0.000812677773262901 0.000696580948511058 0.000812677773262901 0.000957798804202705 0.00111743193823649 0.00113194404133047 0.00110291983514251 0.00105938352586057 0.00121901665989435 0.00103035931967261 0.000943286701108725 0.000812677773262901 0.00075462936088698 0.000812677773262901 0.00116096824751843 0.00124804086608231 0.0015527950310559 0.00171242816508968 0.00193010971149939 0.00201718233006327 0.00201718233006327 0.00195913391768735 0.00194462181459337 0.00175596447437163 0.00163986764961978 0.00159633134033784 0.00158181923724386 0.00174145237127765 0.00195913391768735 0.00227840018575492 0.00272827538166831 0.002960469031172 0.00336680791780345 0.0039908283508446 0.00474545771173158 0.00541301445405468 0.00552911127880652 0.00584837754687409 0.00612410750565972 0.00619666802112962 0.00639983746444535 0.00587740175306205 0.00544203866024264 0.00568874441284031 0.00586288964996807 0.00625471643350554 0.00637081325825739 0.00638532536135137 0.00683520055726476 0.00708190630986243 0.00676264004179486 0.00682068845417078 0.00700934579439252 0.00709641841295641 0.00712544261914437 0.00722702734080223 0.00729958785627213 0.00763336622743368 0.00763336622743368 0.00763336622743368 0.00801068090787717 0.00814128983572299 0.00880884657804609 0.00912811284611366 0.00937481859871133 0.00962152435130899 0.00911360074301968 0.0092442096708655 0.00922969756777152 0.00870726185638823 0.00904104022754978 0.00879433447495211 0.00892494340279793 0.00963603645440297 0.00912811284611366 0.0097666453822488 0.0102890810936321 0.0102600568874441 0.0108405410112033 0.0106083473616997 0.0102455447843501 0.0110146862483311 0.0109711499390492 0.0107389562895455 0.0109276136297672 0.0113774888256806 0.0118854124339699 0.0126980902072328 0.0127561386196088 0.0129447959598305 0.013293086434086 0.0134382074650258 0.0134672316712138 0.0138590584547513 0.014018691588785 0.0142944215475707 0.014062227898067 0.0139751552795031 0.0141928368259128 0.0144395425785105 0.0144540546816045 0.0145411273001683 0.0147297846403901 0.0151941719393975 0.0160503860219423 0.0160358739188483 0.0161809949497881 0.0161955070528821 0.0156150229291229 0.0145701515063563 0.0138300342485633 0.0131769896093342 0.0122917513206014 0.0116241945782783 0.0110437104545191
"Algeria" 28.0339 1.6596 43874087 0.00103635204990135 0.000552967013632522 0.000640939038528605 0.000716343631296676 0.00087972024896083 0.00100225271220895 0.000989685280080934 0.000973975989920919 0.00111221774332905 0.00142011983046534 0.00171231262744162 0.00194481012180984 0.00239409582038626 0.00250406085150636 0.0025417631478904 0.00263601888885049 0.00236267724006623 0.00227784707320215 0.00213646346176202 0.00185369623888175 0.0018034265103697 0.00186626367100976 0.00175944049792166 0.00189139853526579 0.00184741252281774 0.00189139853526579 0.00206420072702595 0.0022275773446901 0.00224642849288212 0.00230926565352218 0.0023281168017142 0.00235639352400222 0.00232183308565019 0.0022275773446901 0.00226842149910614 0.00236581909809823 0.00251034456757037 0.00263287703081849 0.00294706283401878 0.00313871617397096 0.00322668819886705 0.00326439049525108 0.00343090897094724 0.00355344143419535 0.00373566920005153 0.00360999487877141 0.00369482504563549 0.0038173575088836 0.00396816669441975 0.0039241806819717 0.00390532953377969 0.00386134352133165 0.00394617368819573 0.00395874112032374 0.00395874112032374 0.00396816669441975 0.00407184800947584 0.00411583402192389 0.00411583402192389 0.00404985500325182 0.00404042942915581 0.00404985500325182 0.00405928057734783 0.00404357128718782 0.00409069915766786 0.00414725260224392 0.0041315433120839 0.00398701784261176 0.00382049936691561 0.00362570416893142 0.00341834153881923 0.003173276612323 0.00291878611173076 0.0027522676360346 0.00262030959869047 0.00251662828363438 0.00246007483905832 0.00238781210432225 0.00236267724006623 0.00237524467219424 0.00235953538203423 0.00238152838825825 0.00239723767841826 0.00238781210432225 0.00240352139448227 0.00240666325251427 0.00240352139448227 0.00246321669709033 0.00250091899347436 0.00253233757379439 0.00257946544427443 0.00267686304326653 0.00279311179045064 0.00291878611173076 0.00307902087136291 0.00333036951392314 0.0037105343357955 0.00420066418878797 0.00471907076406845 0.0051872076108369 0.00575274205659743 0.006359120656774 0.00694978996679056 0.00749333140632707 0.00795518453703151 0.00838247722938391 0.0089008838046644 0.00933760207111282 0.00966435530644112 0.00989999465884135 0.00996597367751341 0.0100916479987935 0.0102236060361377 0.0103210036351297 0.0104843802527939 0.0107514381855141 0.0111441704395145 0.011643725866603 0.0120553092687954 0.0122186858864595 0.0125737158440759 0.012762227325996 0.0128879016472762 0.0129727318141402 0.0132303641727645 0.0132429316048925 0.0134251593707487 0.0134534360930367 0.0136262382847969 0.0136890754454369 0.0136576568651169 0.0133057687655326 0.0131518177219644 0.0129067527954682 0.0125642902699799 0.0122186858864595 0.0120207488304433 0.0119233512314513 0.0118165280583632 0.0117599746137871 0.011609165428251 0.0117505490396911 0.011624874718411 0.0114489306686188 0.0111881564519626 0.0110247798342984 0.0108079916300902 0.0107545800435462 0.0104089756600258 0.0101796200236896 0.00989056908474534 0.00964864601628111 0.00943499967010491 0.0092213533239287 0.00903912555807253 0.0089008838046644 0.00874693276109626 0.00870923046471222 0.00866524445226418 0.00859612357556011 0.00852386084082405 0.00843903067395997 0.00828193777235982 0.00818454017336773 0.00797717754325553 0.00770697775250328
"Andorra" 42.5063 1.5218 77270 0.0132522324317329 0 0 0 0 0 0 0 0.000139508928571429 0.00530133928571429 0.00530133928571429 0.00725446428571429 0.0103236607142857 0.0121372767857143 0.015625 0.0182756696428571 0.0174386160714286 0.0207868303571429 0.0238560267857143 0.0267857142857143 0.0306919642857143 0.0308314732142857 0.0330636160714286 0.0295758928571429 0.0281808035714286 0.0284598214285714 0.0239955357142857 0.0220424107142857 0.0232979910714286 0.0216238839285714 0.0235770089285714 0.0242745535714286 0.0216238839285714 0.0226004464285714 0.0188337053571429 0.0191127232142857 0.0168805803571429 0.0159040178571429 0.0152064732142857 0.0125558035714286 0.0132533482142857 0.0143694196428571 0.0104631696428571 0.00990513392857143 0.00809151785714286 0.00697544642857143 0.00697544642857143 0.0048828125 0.00474330357142857 0.00348772321428571 0.00362723214285714 0.00362723214285714 0.00279017857142857 0.00306919642857143 0.001953125 0.00125558035714286 0.00139508928571429 0.0009765625 0.00111607142857143 0.00111607142857143 0.0009765625 0.0009765625 0.0009765625 0.0009765625 0.000697544642857143 0.0009765625 0.00125558035714286 0.00125558035714286 0.00125558035714286 0.0009765625 0.000837053571428571 0.000837053571428571 0.000418526785714286 0.000279017857142857 0.000139508928571429 0.000139508928571429 0.000139508928571429 0.000139508928571429 0.000279017857142857 0.000279017857142857 0.000139508928571429 0.000139508928571429 0.000279017857142857 0.000279017857142857 0.000279017857142857 0.000279017857142857 0.0113002232142857 0.0122767857142857 0.0124162946428571 0.0122767857142857 0.0122767857142857 0.0122767857142857 0.0121372767857143 0.00111607142857143 0.000139508928571429 0 0.000139508928571429 0.000139508928571429 0.000139508928571429 0.000139508928571429 0.000279017857142857 0.000279017857142857 0.000418526785714286 0.000279017857142857 0.000279017857142857 0.000279017857142857 0.000279017857142857 0.000139508928571429 0.000139508928571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000418526785714286 0.000837053571428571 0.0009765625 0.00306919642857143 0.00348772321428571 0.00348772321428571 0.00348772321428571 0.00362723214285714 0.00320870535714286 0.00376674107142857 0.00167410714285714 0.00237165178571429 0.00237165178571429 0.00237165178571429 0.00320870535714286 0.00320870535714286 0.00404575892857143 0.00460379464285714 0.00390625 0.00390625 0.00390625 0.00418526785714286 0.00446428571428571 0.0029296875 0.00306919642857143 0.00418526785714286 0.00418526785714286 0.00418526785714286 0.00362723214285714 0.00334821428571429 0.00530133928571429 0.00516183035714286 0.00474330357142857 0.00474330357142857 0.00474330357142857 0.005859375 0.005859375 0.00655691964285714 0.00599888392857143
"Angola" -11.2027 17.8739 32888945 0.000260938744006535 0.000166461364317342 0.000149815227885608 0.000149815227885608 0.00019975363718081 8.3230682158671e-05 8.3230682158671e-05 4.99384092952026e-05 8.3230682158671e-05 0.000116522955022139 0.000116522955022139 0.000166461364317342 0.00019975363718081 0.000216399773612545 0.000349568865066418 0.000332922728634684 0.000299630455771216 0.00031627659220295 0.000266338182907747 0.000349568865066418 0.000382861137929886 0.000282984319339481 0.000266338182907747 0.000266338182907747 0.000249692046476013 0.00019975363718081 8.3230682158671e-05 6.65845457269368e-05 8.3230682158671e-05 9.98768185904052e-05 0.000166461364317342 0.000449445683656823 0.000532676365815494 0.000732430002996305 0.00083230682158671 0.000815660685154976 0.00083230682158671 0.000865599094450178 0.000699137730132836 0.000799014548723241 0.000699137730132836 0.000632553184405899 0.00071578386656457 0.000732430002996305 0.000682491593701102 0.000699137730132836 0.000765722275859773 0.000665845457269368 0.00138162932383394 0.00139827546026567 0.00149815227885608 0.00158138296101475 0.00156473682458301 0.00171455205246862 0.00193095182608117 0.00144821386956087 0.001315044778107 0.00116522955022139 0.00169790591603689 0.00158138296101475 0.00134833705097047 0.00216399773612545 0.00193095182608117 0.00266338182907747 0.00297965842128042 0.0025801511469188 0.0031627659220295 0.00351233478709592 0.00299630455771216 0.00374538069714019 0.0033125811499151 0.00372873456070846 0.00396178047075274 0.00392848819788927 0.00406165728934314 0.00402836501647968 0.00381196524286713 0.00377867297000366 0.00334587342277857 0.00367879615141326 0.0044278722908413 0.00429470319938742 0.00446116456370476 0.00412824183507008 0.00444451842727303 0.00549322502247228 0.00572627093251656 0.00527682524885974 0.00622565502546859 0.00649199320837634 0.00679162366414755 0.00787362253221027 0.00664180843626194 0.00650863934480807 0.00610913207044645 0.00552651729533575 0.00522688683956454 0.0051103638845424 0.0038951959250258 0.00426141092652395 0.0038452575157306 0.00421147251722875 0.00381196524286713 0.00359556546925459 0.00424476479009222 0.00441122615440956 0.00477744115590771 0.00527682524885974 0.00527682524885974 0.00617571661617339 0.00670839298198888 0.00694143889203316 0.00754069980357559 0.00719113093850917 0.00742417684855345 0.00740753071212172 0.00649199320837634 0.00674168525485235 0.00639211638978593 0.00567633252322136 0.00544328661317708 0.0050604254752472 0.00524353297599627 0.00685820820987449 0.00670839298198888 0.00665845457269368 0.00704131571062356 0.00762393048573426 0.00892232912740953 0.00970469753970104 0.00952159003895196 0.00947165162965676 0.00942171322036155 0.0100376202683357 0.0112860805007158 0.0111029729999667 0.0114525418650331 0.0114192495921697 0.0123514332323468 0.0128341711888671 0.0121017411858708 0.0113193727735793 0.0111362652728302 0.0101374970869261 0.0106368811798781 0.0103372507241069 0.0116190032293505 0.0113859573193062 0.0122016180044612 0.013649831874022 0.0125345407330958 0.0140493391483837 0.013649831874022 0.0145820155141992 0.0160468755201918 0.0159469987016014 0.0158970602923062 0.018660318939974 0.0189433032593135 0.0198255484901954 0.0202417019009888 0.0209075473582581 0.0223224689549556 0.0227885607750441 0.0248360355561474 0.024736158737557
"Antigua and Barbuda" 17.0608 -61.7964 97957 0.000969813285421154 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00902255639097744 0.00902255639097744 0.00902255639097744 0.00902255639097744 0.00601503759398496 0.00601503759398496 0.00601503759398496 0.00300751879699248 0.0120300751879699 0.0120300751879699 0.0120300751879699 0.0120300751879699 0.0180451127819549 0.0180451127819549 0.0150375939849624 0.00601503759398496 0.00902255639097744 0.00902255639097744 0.0120300751879699 0.00601503759398496 0.00601503759398496 0.00601503759398496 0.00601503759398496 0.00300751879699248 0.00300751879699248 0 0 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0 0 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0586466165413534 0.0586466165413534 0.0586466165413534 0.0646616541353384 0.0646616541353384 0.0646616541353384 0.0646616541353384 0.00601503759398496 0.00451127819548872 0.00451127819548872 -0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00601503759398496 0.00902255639097744 0.00902255639097744 0.00902255639097744 0.00601503759398496 0.00601503759398496 0.00601503759398496 0.00150375939849624 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00300751879699248 0.00902255639097744 0.00902255639097744 0.00902255639097744 0.0150375939849624 0.0150375939849624 0.0225563909774436 0.0225563909774436 0.0135338345864662 0.0135338345864662 0.0135338345864662 0.00902255639097744 0.00902255639097744 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0 0 0 0 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00300751879699248 0.00300751879699248 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0.00150375939849624 0 0 0 0 0 0 0 0 0.00150375939849624
"Argentina" -38.4161 -63.6167 45209716 0.0099801113548247 7.7571265830079e-05 0.000101000954284878 9.75181627578136e-05 0.000128230051678294 0.000145960626725169 0.000168440462945314 0.000151659740133093 0.000164324436595147 0.000211183813504746 0.000211183813504746 0.000199785586688897 0.000214033370208708 0.000240945850190572 0.000223531892555248 0.000232397180078686 0.000181738394230471 0.000209284109035438 0.000209600726446989 0.000224798362201454 0.000165907523652904 0.000218782631381978 0.000207067787154578 0.000205484700096822 0.000230497475609378 0.000245695111363842 0.000219732483616632 0.000247911433244702 0.000220682335851286 0.000232080562667134 0.000238729528309713 0.000221948805497491 0.00027355744358036 0.00029698713203516 0.000323582994605473 0.000333398134363564 0.000336247691067526 0.000347012683060272 0.000361260466580082 0.000314401089670484 0.000292871105684992 0.00028527228780776 0.000282106113692247 0.000279889791811387 0.000282739348515349 0.00029223787086189 0.000298570219092916 0.000341630187063899 0.000346696065648721 0.00039608838185073 0.000440414819467918 0.000488540666023722 0.000529067694702294 0.000558196496565018 0.000591441324777909 0.000642416728037675 0.000643999815095432 0.000662680242376961 0.000711122706344316 0.000761148257369429 0.000885578900109106 0.00100367719461776 0.00112335857618416 0.00126900258549778 0.00134784032097407 0.00139913234164538 0.00147227096371375 0.00151058167051146 0.00151026505309991 0.00153907723755108 0.00151184814015766 0.00151564754909628 0.00161189924220789 0.00168915389062641 0.00173981267647463 0.00177875661809544 0.0018382806914671 0.00188165727684963 0.00196461103867608 0.00203964936521375 0.00212735238821347 0.00227204654529244 0.00244650273905723 0.00262000908058736 0.00278085072565545 0.00290179857686806 0.00297557043375952 0.0030284455414886 0.00320955070089596 0.00342136774922381 0.0034539793426136 0.00354864794866745 0.00384563508070261 0.00412995751627572 0.00452731236777265 0.00473248045045792 0.00499400643239933 0.00523685198705921 0.00542935537328243 0.00548919606406563 0.00548602988995012 0.0054920456207696 0.00553573882356368 0.00552275750969008 0.00558259820047328 0.00566175255336112 0.00575578792459186 0.00598280260867418 0.00627947312329779 0.00657044452451347 0.00673571881334327 0.00700769316986587 0.00707671576558407 0.00722457609677854 0.00743544329287174 0.00763554549697219 0.00762731344427185 0.00799174008496745 0.00792018454995684 0.00841854035573866 0.00870982837436589 0.00924776135659163 0.00973725187485 0.0105256292296128 0.0108343312058754 0.0113380695076536 0.0113257214286031 0.0116014951940643 0.0117898825539374 0.0117452394989086 0.0118243938517965 0.0119624390432328 0.0120976346779653 0.0124725096932421 0.0124516129440797 0.012721687596133 0.0131985134179293 0.0135581907974516 0.0140498976375908 0.0143326369861062 0.0141148042069589 0.014920595519357 0.0150000664896564 0.0151634410740169 0.0151586918128436 0.0148050301641408 0.0149725207748515 0.0152197989732731 0.0143294708119907 0.0142651974774458 0.013958078588241 0.0141882594464388 0.0147562710827619 0.0151032837658222 0.0150662395286707 0.016382101491078 0.0169934897127837 0.0182146830691372 0.0188096071854422 0.0199361319357419 0.0204018761481339 0.0209828690983306 0.0211715730756152 0.0217202710498337 0.0218415355184578 0.0224500741834595
"Armenia" 40.0691 45.0382 2963449 0.0149390119418286 0.000590518785273817 0.000551796241977173 0.00058406502805771 0.000564703756409388 0.000622787571354353 0.00079703901618925 0.000742182079852338 0.00079703901618925 0.000913206646079181 0.000987424854064415 0.00120362572080401 0.00131333959347783 0.00117135693472347 0.00128429768600535 0.00113263439142683 0.00103582803318522 0.00100033236849663 0.00083253468087784 0.000648602600218782 0.000635695085786568 0.000616333814138246 0.000664736993259051 0.00069055202212348 0.000742182079852338 0.000767997108716767 0.000851895952526162 0.000906752888863074 0.000897072253038913 0.000968063582416093 0.00107777745508992 0.00116813005611542 0.00117458381333153 0.00127461705018119 0.00138433092285501 0.00146822976666441 0.00151340606717716 0.001503725431353 0.00148113728109662 0.00175219508417313 0.00178123699164561 0.00192321965039997 0.00206520230915433 0.0022555881470295 0.00242661271325634 0.0027428468168456 0.00263958670138788 0.00284288005369526 0.00291064450446439 0.00299131646966573 0.00285578756812747 0.0029655014408013 0.00302035837713821 0.00314943352146036 0.00327528178717445 0.00357538149772344 0.00373995230673417 0.00461766328812476 0.00484999854790463 0.00501134247830731 0.00563413004966166 0.00607943929757306 0.00651506790966031 0.00706363727302943 0.00738955201244284 0.00761866039361465 0.00807687715595827 0.00842215316702001 0.00886746241493141 0.00847055634614081 0.0084576488317086 0.00767674420855962 0.00841247253119585 0.00887391617214752 0.0096967702172012 0.0101356257078965 0.0110907817758804 0.0124170288837904 0.0123686257046696 0.0118297369771247 0.011548998538224 0.011126277440569 0.0111779074982978 0.0117458381333153 0.0114134696366857 0.0120652991155126 0.0123073150111166 0.0126816329296508 0.0130010939118481 0.0125073814848159 0.0119523583642307 0.0116199898676012 0.011371520214781 0.0113489320645247 0.0118878207920696 0.0122298699245233 0.0131979335069394 0.0135561170324334 0.0141240476674508 0.0146468020019555 0.0146371213661313 0.0140304681878172 0.0134560837955837 0.0131430765706025 0.0128784725247421 0.0127816661665005 0.0122911806180763 0.0120782066299448 0.0121169291732414 0.0119007283065018 0.0115619060526562 0.0112682600993233 0.0108519927588844 0.0103744147248925 0.0103421459388119 0.0102776083666509 0.0103679609676764 0.00999686992775019 0.00990651732672469 0.00938376299222 0.00913206646079181 0.00891909247266027 0.00867384969844819 0.00839956501676363 0.00842860692423612 0.00817691039280793 0.00787358380365089 0.00777355056680123 0.0076638366941274 0.00724111559647238 0.00656347108878111 0.00625046386379991 0.00595359103185897 0.00559218062775696 0.00552441617698784 0.00538566039684153 0.00532112282468046 0.00523722398087106 0.00463057080255698 0.0043369248492241 0.00438855490695296 0.0042949754273194 0.00417880779742947 0.0038980693585288 0.00388516184409659 0.00424011849098249 0.00422721097655027 0.00404327889589122 0.00409168207501202 0.00404327889589122 0.0040723208033637 0.00418203467603752 0.00380126300028719 0.00361733091962813 0.00364314594849256 0.0036270115554523 0.00351729768277847 0.00326237427274223 0.00306876155625902 0.00314297976424425 0.00325914739413418 0.00309134970651539 0.00308489594929928 0.00303971964878653 0.00325269363691807 0.0032301054866617
